incident_id,hour_float,latitude,longitude,victim_age,temp_c,humidity,dist_precinct_km,pop_density,weapon_code,scene_type,weather,vic_gender,split,killer_id
917,16.46977743986019,37.80224710817558,23.675087526315888,77.37873817146941,23.389948061368372,20.46200401879455,2.606832024322819,6.0500946421539545,4,0,0,0,TRAIN,7
918,9.950133026560394,37.9774790605882,23.616603395212,57.10793542462381,12.119758102555288,59.07741711083739,0.27480016035223587,3.6302809498286956,3,2,0,0,VAL,3
919,12.146519073155979,37.93467459181034,23.63100830920248,47.373297339440086,18.97144532070657,65.94914551470195,0.45092835017261634,3.673937839244801,3,3,0,0,TEST,3
920,13.95277579301236,37.772352254310064,23.652311954884535,89.29996957439613,22.41085404020831,10.0,1.4392135412005918,5.6667647022806005,2,1,0,0,TEST,7
921,12.629939634609453,37.99246605946988,23.633996811914418,55.354173500034825,18.062031434564563,62.57896958832033,0.580242637759813,5.25233220113995,2,2,0,1,TRAIN,3
922,10.382935635077292,37.927423786410266,23.643265966720634,82.22591522654109,9.664391268973986,53.05976144839068,0.10470375149013757,3.383964406605123,2,2,0,1,VAL,3
923,14.75722582254879,37.97462809894329,23.65884061246131,64.94224931596337,19.183573158686606,51.170891120731085,0.4280040457307399,5.395263105232173,2,0,0,1,TEST,3
924,19.9986626239184,37.870968963872954,23.705262640223797,90.0,15.906892115537563,20.574766444397756,0.18282891663199974,5.455677528735922,0,0,0,1,TRAIN,4
925,10.496441382681427,37.996307763518736,23.64171408359295,15.0,22.410945544463676,62.849585182241924,1.774174829554838,5.54561040333406,3,1,4,0,TEST,2
926,9.43478323016931,37.992092005399655,23.628594651682253,65.82298040443061,10.876804667729504,49.83960763525597,0.10772759472685813,3.4529213220303565,1,1,0,0,TEST,3
927,23.758562049135886,37.9160283332858,23.555058586965718,79.1869007855772,12.12260113498689,57.782828148683855,0.07334103403540679,1.1957743167026895,1,1,4,0,VAL,5
928,12.917978069972376,38.08720577353007,23.7247359698824,15.0,31.3890663093482,85.37431432146151,2.830961954904032,9.150927921183072,4,2,2,1,TRAIN,6
929,11.831963470611411,37.965278926768455,23.6444767506294,90.0,5.055407670485014,57.37996246658505,0.010370724907989003,2.7555079352518814,0,1,3,1,TEST,5
930,13.142924414769793,37.96282765708132,23.64477545875681,54.38555959411443,9.03894907914622,55.55752880344933,0.18447244458935394,3.864670023902033,1,2,0,0,TRAIN,3
931,14.335411381142485,37.96201245555768,23.70305987209841,57.60611938360944,22.310363041416284,47.776118902532744,0.870630732644881,6.565118376764821,0,0,0,0,TRAIN,1
932,9.469229120950583,37.90757520665637,23.599637520802297,90.0,8.489359004089392,43.032016698771955,0.15044582392100947,2.837344070338612,0,3,2,1,VAL,5
933,6.359273988657936,37.98179684149509,23.63603127656604,62.871854288332074,14.012440882696982,60.33127867694062,0.09037138608780847,2.8203876720255896,2,2,0,0,TRAIN,3
934,6.965759318823408,38.00202729354828,23.60330239259276,74.86706035839417,8.233917318900673,61.5676177895171,0.049660302701609545,2.6214721121643403,2,2,1,0,TRAIN,3
935,9.390949116916142,38.02891702242848,23.580514733593944,61.00602496819218,17.292659703668754,60.44949931281987,0.17425824087544578,3.0086839556325122,2,2,0,0,TEST,3
936,9.611137740990676,38.001391191964544,23.62794651615652,52.45746348848547,15.84604424049024,54.682249886629364,0.3033076698945137,3.8731275171326613,3,2,0,0,VAL,3
937,12.217547306242881,37.93254381288273,23.651180438577295,58.36458474717699,20.01531611476571,44.0974641524721,0.22528248067294016,4.258476061944145,3,2,3,1,TRAIN,3
938,13.796117371952983,38.16701163921806,23.709527869144363,15.0,18.749247076951534,85.35947701888429,0.321473720878049,6.4737178785436225,5,2,0,1,VAL,6
939,9.026250051967308,37.93808259765754,23.635076044466928,71.79362267810087,19.202185631511348,42.20306058714102,0.5026353885937586,4.402208908018535,2,2,0,1,TEST,3
940,10.174379948649587,37.96052688140165,23.614729882447886,65.7771110476358,11.949662581310353,74.42117689287815,0.21913029964480568,3.9555242188695177,3,2,0,0,TRAIN,3
941,14.790252672737875,38.14418680112054,23.752879533534504,15.0,31.23183971815194,94.35279065436987,1.4341012283168182,7.836165432794997,2,3,2,1,TEST,6
942,9.64488107995305,37.941429041388105,23.57829465075307,75.03935212482648,14.33552021783891,48.26182839890869,0.18224407575762688,2.698643876728648,1,0,0,0,VAL,3
943,12.935154393176541,38.183771025600784,23.63839756188703,15.0,19.39574651042354,96.40293278695862,0.2739179156459252,5.285489814513818,2,2,1,1,TRAIN,6
944,10.866819261840572,37.91277702063495,23.654101993686123,87.04776266066288,16.08061668423609,33.36156313078608,0.26774644441039636,3.6371932698533347,3,2,0,0,TRAIN,3
945,9.167531716802557,37.995425739085185,23.62839308396964,67.13623723429362,11.560419144364163,65.71277810128365,0.1322418979311949,2.7312287544819713,2,2,0,0,TRAIN,3
946,11.62469715260557,37.97491687082217,23.629520807426246,56.43681742851318,11.942573009657702,65.68854039955298,0.14774413242375414,4.174515754193907,2,2,3,0,TRAIN,3
947,7.979882413144479,37.96370578897243,23.59150440685134,77.25985382810671,9.477414540106249,70.49032948150764,0.12766703380081368,2.556962451417166,3,3,0,1,TEST,3
948,9.798774469198378,37.998403486812855,23.62359313215306,56.902939914780234,14.7388983736414,67.41606623515192,0.1394552526309675,3.719664064932198,1,2,3,0,VAL,3
949,10.754825167703533,37.95558751491524,23.60476030833777,72.15472281821826,17.443524017133154,60.21969960353148,0.24675405350011326,2.525576849257974,3,2,0,1,VAL,3
950,17.285864033170917,37.77741268975511,23.661050438929085,90.0,20.953063725708258,10.0,1.4449805826103244,4.9368601426195236,0,3,0,1,TRAIN,7
951,0.3119163483575029,37.891579841586534,23.729151781559775,90.0,19.049061049096693,30.5923663021065,0.13871879349879934,5.504344135616334,0,3,4,1,TEST,4
952,8.682442596758852,38.03932529094877,23.62506163241808,47.62868821252747,11.952474933006213,64.47130634239433,0.11991779689974488,4.553318309088914,3,2,0,0,TRAIN,3
953,11.045958618989307,37.88294357519838,23.65091789344408,73.11643865071684,22.63645997491276,40.11904379106005,0.9823669833729501,4.205374288917767,0,0,3,1,VAL,4
954,5.011175694323217,38.14105174536651,23.59050525536884,15.0,10.101028012994442,100.0,0.11355201076369033,2.610684965104303,3,0,2,1,VAL,1
955,14.373098794391936,37.921565821068334,23.647451401344913,79.28703845135624,20.881968241753864,42.1212206495561,0.3451524563953843,4.494320368755573,3,2,3,1,TRAIN,3
956,8.39519191669473,37.974575218129345,23.612899948781653,64.82838906239384,12.966522676701256,45.061230852897964,0.11390280027235217,3.3169991970625134,5,0,0,1,TRAIN,3
957,11.439079991452157,37.86514827658714,23.620972868166497,61.82430265584013,25.216175402619896,35.27230284623528,2.277522966707218,5.472302953116553,0,1,0,0,TRAIN,7
958,12.985582215607064,38.14498961841034,23.71149399274089,15.0,25.79172711787242,92.39191703933531,0.7499255149739268,7.4356282281255055,3,0,0,1,TRAIN,6
959,18.690904069501073,37.84206649999671,23.665898121163696,82.66163120104389,16.671201802043115,33.317934925169915,0.8298029538735991,6.163962517955995,0,3,0,0,VAL,7
960,3.8196728380340748,37.98556937447959,23.528239929572834,63.29697833928178,12.715919721259844,41.5570788028578,0.05229866630749582,1.5135424121042256,2,2,3,0,TRAIN,3
961,1.621437885968362,37.82084686967963,23.773173149646492,90.0,29.837757188399742,19.232398585608298,1.871424366201774,9.062732133006113,0,0,0,1,TRAIN,7
962,9.563170181496652,37.88846531524842,23.591366214089803,73.44211658321449,14.349825129805872,51.833525767053864,0.32119695169212575,3.1216193360583393,3,1,0,0,TRAIN,3
963,23.938270829486008,37.80914514581085,23.718703229093766,79.99954398443765,27.20543813286652,10.0,2.6581288295852885,8.138959352519324,0,0,0,1,TRAIN,7
964,2.6226249010181384,37.96526778136568,23.51775374361755,87.15123200851721,7.348453932789253,56.985916854072755,0.030722698548282704,0.8408065338091849,2,1,1,0,TRAIN,8
965,1.9690098374981098,37.9397759222418,23.563317682049508,80.91568738439308,3.961386404369115,51.24754437239365,0.06423934096261223,1.2760466633151102,1,1,4,1,TEST,5
966,7.51320565385425,37.98021207778081,23.550045384181594,65.22989501441175,10.260402592846088,51.839551931518635,0.08197685024492682,2.784192000434134,3,2,0,0,TEST,3
967,14.01326089291441,38.127115314523934,23.699401534379174,15.0,24.920341323964116,94.43954563299317,1.0801318223204928,8.049541649756435,2,3,0,1,VAL,6
968,6.617117685016879,37.81404329406777,23.56635273184182,71.49771088522132,21.29617704407016,15.76798028718629,1.5401710383697493,2.9725547629670728,4,3,0,0,VAL,7
969,10.920520841959311,38.015280041205365,23.61450339012587,52.24122076693144,13.401592020698036,61.50062129011599,0.23433572331967406,3.7943746087743033,3,0,0,1,TRAIN,3
970,9.944260446141534,38.15735161490026,23.64517603016267,15.0,16.77317991225359,95.27884427537003,0.2828999619121996,6.149307022224134,0,1,1,1,VAL,6
971,13.31572957282417,37.91506867682007,23.65180295604396,15.0,26.78790423856974,29.821288850787766,4.453706471471932,6.357109982613375,1,1,1,0,TEST,2
972,6.4582594175624575,37.885042138947526,23.573015858470306,85.96440163829197,17.57523198317748,47.11623567037263,0.4225554584330246,2.5620915758545446,2,0,0,0,TRAIN,3
973,11.12676815715781,37.91768731663201,23.61608734477218,76.05016301286449,12.068546474692791,53.141798525977464,0.2538125230974647,3.4288341238831026,3,2,3,0,TRAIN,3
974,12.000420183898013,38.18579032256961,23.70097447728748,15.0,16.39400678422583,100.0,0.36950269737362884,5.839805174996387,2,3,0,0,TEST,6
975,6.924970275831945,38.00263356421779,23.607897995541983,61.611465766780455,10.78085454598029,62.557863952064395,0.15489631815728883,2.85698156891384,4,2,0,1,VAL,3
976,21.298605514464576,37.878425075222204,23.694387123817528,90.0,22.80943586506808,33.82574491799292,0.45223438603228744,6.867285053348272,2,0,1,1,VAL,4
977,7.839179070656606,37.974520072428255,23.58868894285218,71.1733759783936,12.945255790279855,52.59996890957382,0.11946914079369561,2.7424776862234483,3,2,0,1,TEST,3
978,1.8915329350988426,37.931121307436044,23.546512002236632,59.805648140259876,6.66552273450808,55.09943500318399,0.1093091253251851,0.9136994526028992,3,1,1,0,VAL,8
979,18.584876824204894,37.89606115010506,23.723515641293552,45.021554879658254,26.23848329620708,30.37851450300167,3.6166160855909264,8.427256747427855,5,3,0,0,TRAIN,7
980,12.088871453203616,37.92938731340437,23.662391368472523,15.0,32.88778982052601,27.844715880397036,5.0372900175711095,7.3959265573155095,2,3,4,0,TRAIN,2
981,11.72556069124954,37.75947510237112,23.570081341578543,90.0,13.553777658404503,10.0,1.083067766428309,3.2300721696446497,0,0,1,1,TRAIN,7
982,13.930238864728445,38.14410472074168,23.69620812183493,15.0,30.252361314951635,89.52203182600454,0.9311863623649528,7.30147962594131,2,2,1,0,TEST,6
983,11.099828637023677,37.98912329890139,23.630600720606946,75.26023289221536,15.042987857652065,50.023684781868624,0.07395266878584167,3.1096224470056937,2,2,0,0,TEST,3
984,13.241680230584247,38.164342748255265,23.68004725386235,15.0,17.186452983498672,93.17953175621227,0.840502563498693,6.5134555732167065,4,1,1,1,TRAIN,6
985,0.8519182548076927,37.934635138175885,23.763116971483868,66.8688237563725,31.44136179781404,42.25581001867717,2.400268609518172,9.519151318138556,0,1,0,0,TRAIN,7
986,11.975582745708792,37.97028870591158,23.669441719449974,63.013796145036764,11.50049697378858,63.003798648929155,0.3455374285439591,5.010782913052871,3,2,3,0,VAL,3
987,10.677710067016779,37.929986704447145,23.605909042108987,77.67021278714492,16.263742125129944,50.49725662844815,0.2911302694739513,3.311447400985145,2,3,0,1,TRAIN,3
988,8.73869312419469,37.990366308411176,23.587406725860927,85.82019516004723,8.483191587559501,64.50391671008552,0.03810857176678332,2.1745037266373552,3,2,2,0,VAL,3
989,8.22753754922858,37.91864342868371,23.55380614091894,77.34601430854842,6.902753530140352,61.95783740545825,0.2719633593854506,1.8028154860358512,4,2,3,0,TEST,3
990,6.481544806508747,37.963945998095866,23.57147177523529,89.8982368582837,10.41165131551689,39.360309523499865,0.04770364697653728,2.381261061686815,3,2,4,0,VAL,3
991,3.9356725140092514,37.94525136808488,23.563117495827335,76.95493270035405,8.21745277029149,54.17195349009261,0.2147413656785333,1.7506538954614168,1,0,3,1,TRAIN,3
992,8.13777901494269,37.94907261530864,23.595041811131516,70.07616962217408,15.108077867557098,45.000099406649994,0.13007534308083954,3.3094285163033645,2,0,0,0,TRAIN,3
993,8.312605116472307,38.00925137544143,23.61226689982979,86.6784769204749,4.854441504673041,57.718113416874736,0.058934609701599944,2.5403467320025666,1,1,1,1,TRAIN,8
994,14.760357186256275,37.98936138449443,23.659935243466304,20.38918060477358,20.2821066593591,59.60488271932544,2.055805809420238,6.346374331167575,3,0,4,1,TRAIN,1
995,8.263067323598595,37.93738589051805,23.62486259493773,73.03632247893361,12.854726603388112,62.94499963458018,0.11361210791542331,2.432063689248377,3,2,0,0,TRAIN,3
996,12.601115013518944,37.966996320859664,23.630767236234355,64.57185863361052,14.54787757506417,49.465075135198965,0.24205337624539547,3.869068059428743,2,2,3,0,VAL,3
997,8.711617656400126,37.95547452213604,23.61339124659996,71.81824305662838,12.195433766956707,37.91269331433593,0.25058218204155613,3.4132866186058095,3,3,3,1,TRAIN,3
998,14.3631265330685,37.86008289045752,23.672418111553373,15.0,33.839509242276705,30.30155690760781,4.358447852628582,7.555406138029535,3,1,1,0,VAL,2
999,14.05769361130687,37.96890190402476,23.6361516421686,65.41805398143475,14.777849986832065,47.01696357383458,0.2354858328282644,4.7136870561038755,1,2,0,0,TEST,3
1000,6.725957679979043,37.974904939069866,23.62151444769747,62.68824744731455,12.967353555917907,48.565717560463845,0.1463627416758413,3.4963196584818816,1,2,0,0,TRAIN,3
1001,7.195111033932621,37.99810889870378,23.594670620378572,69.86695782006629,6.757027272456558,51.01589720068193,0.16177390337399206,2.8154670216487925,3,1,0,0,TEST,3
1002,8.805711971276004,37.98989673262207,23.59315562601995,75.27815144031942,17.622036357202624,51.641687462902794,0.1727212627265667,2.1779024537844625,3,3,0,1,VAL,3
1003,17.384795613758474,37.77512941484215,23.64543965925845,64.93251703833053,22.70601178174353,10.0,2.897177650499001,6.996839477592536,3,0,0,0,TRAIN,7
1004,15.128283371698403,38.08217011021901,23.66930541589817,15.0,20.851322402301037,77.54742069733595,1.6679888013764619,6.398609489884367,2,0,1,1,TRAIN,6
1005,9.365519776757049,38.10713674702003,23.614417281620764,15.0,14.055174521377566,75.57520218191824,0.3089944277337887,4.133634055240371,3,0,4,1,TRAIN,1
1006,13.02529130425694,37.94118352284454,23.638379727873716,39.06143537177175,23.62075710132294,53.959195534242,1.0187488851193405,5.410473855188735,1,1,0,0,TRAIN,2
1007,6.415092008975913,37.925535181607295,23.57165228525138,77.51025702814431,10.180099265363761,31.30546815504935,0.1489551604654018,2.3004498385155605,4,1,1,1,TRAIN,5
1008,15.150430193088832,37.912009092703606,23.697110895144704,54.81443655232398,20.928005294339663,40.54031157726415,0.7659017835767761,5.372416912386495,3,2,0,1,TRAIN,3
1009,4.2684602129808376,37.96609292069175,23.536795931432138,84.61327186054339,6.584632309563215,77.40252363370048,0.022118923284532816,0.7637079481745938,1,2,0,0,TEST,3
1010,8.37725630667266,37.94032408907696,23.63260154272578,70.12522491980806,14.051200554595106,63.861714261345035,0.32722583187755805,3.7687649100280773,2,2,3,0,TEST,3
1011,18.59230845426506,37.79648914663669,23.684391732769274,88.28038785779603,28.708587062243698,15.34102554621498,2.2512497664512865,6.99505433135746,0,0,0,0,VAL,7
1012,10.155091232431833,37.9841529804951,23.634813080205983,63.329372497466935,13.76715945329326,49.806742542825766,0.2154315541149476,3.7587001671420945,3,2,0,0,VAL,3
1013,11.195032114565148,37.9031993288838,23.615789060273215,60.29196593165651,16.450957900265436,55.50163493068198,0.3382087612697077,3.188830833463808,5,2,3,1,TRAIN,3
1014,11.89685275421882,38.15756938793457,23.68706583091387,15.0,16.905601194638955,93.73698340438958,0.3020820810912657,5.5896542782549234,3,2,1,1,TRAIN,6
1015,22.234772745144113,37.98094654982186,23.70281254253813,84.8844305711628,20.139910909733025,68.08198793219628,0.375543507387024,7.0257953801190185,0,3,0,1,TRAIN,4
1016,8.758732253259936,38.00896303951299,23.636602345487926,70.25120471060525,9.796051580285036,68.08811788408212,0.15559009028191706,2.5352478072682674,2,2,1,0,TRAIN,3
1017,5.3472382156648885,37.94955884851305,23.58877372157072,82.47170252445682,12.72014048894137,47.151505172849326,0.12482557895789015,2.422472902781309,3,2,0,1,VAL,3
1018,8.652875039241437,37.98152293075285,23.673976058904778,15.0,32.611475544299616,62.44750748839687,3.8586292877087693,6.598667720115147,1,1,4,1,TRAIN,2
1019,7.212074058514277,37.9844208505227,23.63201285458676,70.32617291782168,17.945907938696017,75.15217075505714,0.21412397384514303,3.9873240116763404,1,3,3,0,TRAIN,3
1020,15.388875710132224,38.14539186173402,23.686153454886202,15.0,18.704029243620273,86.00141057677786,0.29608144746962106,5.190651893006521,3,3,1,1,VAL,6
1021,8.932926519200493,38.080699321825065,23.629320568408122,23.143111448046568,11.493760105397552,79.58646874554898,0.22473889277547884,3.843611224867603,3,0,4,0,TRAIN,1
1022,11.851483891037763,37.97828378533252,23.636804438626804,39.618357485891934,17.723328466580135,54.6110188977548,0.4900033345088579,4.116500874205315,5,2,3,0,VAL,3
1023,8.590858463728757,37.926204584059796,23.590167728576578,63.718438086986914,8.814977272187386,44.054096725917574,0.44903218057677036,2.970399602750731,3,2,3,0,TRAIN,3
1024,14.795948769978056,37.932708759698684,23.65374821588864,59.27109675287167,20.645394551419564,57.9049531386523,0.42309967875535137,4.725608699683072,1,2,0,0,TRAIN,3
1025,11.8325706479045,37.966415263456476,23.6570220957496,71.72727030932441,17.94539911580333,54.89072591240251,0.5468737010001694,4.5451360615757075,2,2,0,0,TEST,3
1026,10.112701130461954,37.9640941027451,23.642172594470445,80.98114289745342,14.469933595867941,63.090553375333826,0.24051361214893607,3.2868200768186235,3,2,0,1,TRAIN,3
1027,10.129349504006054,38.03151127922097,23.64294500723335,70.51134519218945,10.955749182561295,70.94932594523304,0.0647837160550975,4.038248923668077,3,2,3,0,TRAIN,3
1028,8.397815864592719,38.00669519547417,23.609720075150673,57.330595048595825,10.8223818401018,82.72557771460502,0.05170325235188131,3.1695459681847074,3,2,1,0,TRAIN,3
1029,11.99524426959407,38.17441737539834,23.672626232232634,15.0,16.651447617098125,100.0,0.5005981302377507,5.141241244408848,3,2,0,1,TEST,6
1030,9.837288645847963,37.92480171186084,23.60299980726302,68.13192707470834,14.979478655742174,46.6370135894986,0.5082614322860695,3.904745253156155,3,2,3,0,VAL,3
1031,10.921872286773132,38.19956629948714,23.63499467911615,15.0,15.31226996049422,98.92864270510505,0.5841301365178189,5.662315751206063,1,3,2,1,VAL,6
1032,10.82765253647703,37.76060787824964,23.60564902652693,90.0,18.741306061165268,10.0,1.4842901184153015,3.6172541540991268,0,3,0,0,TRAIN,7
1033,11.228116246123491,38.142819501787145,23.631701316079447,15.0,26.254601241468798,82.25108423147901,0.787793139247262,6.727393130143741,0,1,1,1,TRAIN,6
1034,9.77254679348198,37.96318970924029,23.598382231887573,82.64342129042356,7.378506970181121,43.2317036422436,0.055115836068120934,2.334084151425912,2,2,0,0,VAL,3
1035,3.521175870726198,37.98086201277354,23.561217575903395,86.42949862294076,5.298806356698666,41.58880130102921,0.04158869952204675,1.5794441557288934,2,2,0,0,TEST,3
1036,1.513140998758459,37.92094202296761,23.550887334123708,74.34200747052807,6.769571913888548,50.930590022326555,0.11176553702302466,1.4860537841609216,2,2,0,0,TRAIN,3
1037,9.185794021975045,38.16540489854489,23.67232518354451,15.0,23.286027388412066,88.50855495444007,0.6684296717565337,5.606049340999174,3,2,1,1,VAL,6
1038,23.13742168873905,37.84423521329828,23.685732259507724,90.0,9.31031663837575,31.1585142766731,0.0655331916806284,5.318427969514624,0,3,0,1,TEST,4
1039,9.722033344977275,37.95212609322931,23.59360456694287,78.02499191514826,11.356633076867718,40.48990265411644,0.18269033886263186,2.5413930165051215,2,2,0,1,TRAIN,5
1040,12.383937948762059,37.82588201768388,23.627297778762014,90.0,21.133749747011844,16.526212683512767,0.8243183880843133,4.50857661868361,5,0,0,0,TRAIN,7
1041,9.302783274259308,37.989860357496305,23.607681614552465,67.00814405214336,12.173307774822048,49.323091873542126,0.31581842708688684,3.0466435935437377,3,2,3,1,VAL,3
1042,5.189259221117818,37.99706245918988,23.60795914257593,52.71056107559737,12.395669695586806,56.14214742928212,0.16124135998760103,2.6165504423410133,3,3,3,0,TEST,3
1043,7.957966082463038,37.857603906859985,23.565905765143338,59.84421260610251,21.16817822406392,32.48336485644731,1.5873416221039827,3.5880792176396725,4,1,0,0,TEST,5
1044,15.92657058061979,37.83301944246351,23.635756662562972,83.45545084969089,19.508507882298517,37.36901267966377,0.9023182737485171,5.285492803852982,0,1,1,1,VAL,7
1045,15.03864966054373,37.95449594217482,23.6671032342397,38.79053279263668,21.2416819396267,59.68538099707719,0.9817694038518833,6.0761463569355225,0,1,0,1,VAL,1
1046,17.402362762334306,37.89597711089456,23.716953753876776,58.17622702881022,21.81854901663596,32.918083776234205,1.5289412160133888,7.13573654064506,3,0,0,1,VAL,7
1047,2.67684455991394,37.97203985022283,23.587591778566217,90.0,3.488703307655996,70.96638902529676,0.02394607805506606,1.2163353726399624,2,2,0,1,VAL,3
1048,12.728722665792844,38.00920866786708,23.653866456073064,50.544316330823264,21.640545276587666,55.27586121197245,0.2718209744715539,4.798373879049722,2,2,3,0,TRAIN,3
1049,3.370754053031007,38.04978466109221,23.58135351556799,50.08686887812461,12.656634901359768,55.37095413818342,0.11406637863769799,1.1268638764870718,0,2,1,1,TRAIN,5
1050,16.974117229906746,37.78973589477694,23.651277933038173,90.0,18.314508283657286,17.67042028781512,0.549762308035598,4.088573458677363,0,0,0,0,VAL,7
1051,9.959807262088855,37.9974799777407,23.63396655012813,15.0,21.025678559222342,47.656179421736525,1.9349228614897929,5.224208095455767,3,1,1,0,VAL,2
1052,14.786819559087846,38.002950426898174,23.660888688499707,55.3276196941392,19.377893051219598,66.70078005616168,0.3194859820547235,5.729208248658033,3,1,0,1,TRAIN,3
1053,13.49315324244411,38.10888048460717,23.666052481684257,15.0,18.693747210435248,84.83413306173918,0.8135371566222772,5.972298228536676,2,0,0,1,VAL,6
1054,10.069170087824768,37.957294349338284,23.614792295176493,70.1745963257769,11.901253069167161,57.168971548645665,0.4534699437292415,3.1296352425420686,5,1,0,1,TRAIN,3
1055,14.47691144423003,37.86516067988789,23.691796518489653,88.56644333120681,18.048479506177536,30.61657523542098,0.48166609631876,4.638082924625234,0,0,1,0,VAL,4
1056,11.818371476782984,38.18524232585806,23.657198751314084,15.0,19.30268649219647,90.44547865291673,0.21922685828613886,4.747080631733836,5,1,0,1,TRAIN,6
1057,19.09331846169601,37.80368440286533,23.67769608530481,90.0,18.708889652294264,17.93396960285007,0.2750705388165578,5.661993778491452,4,2,1,1,TRAIN,4
1058,10.85193868583348,38.0705785937998,23.604752855879443,15.0,19.790942552923575,77.61653729997016,0.3393089484026775,4.150712386619435,0,0,4,0,TEST,1
1059,15.752229480862056,37.810899317609795,23.646798424995183,79.6218467807841,24.423323466652224,20.32494426605289,1.9392777998218331,6.095429551723368,0,1,1,0,TRAIN,7
1060,7.00359875723301,37.96855428690965,23.597704229428263,62.16403039434978,11.98914415942822,64.7181799333068,0.10102635946643151,3.1938220631294527,2,3,3,1,TRAIN,3
1061,13.150694809964875,37.96760335218349,23.63950685788766,44.614949553262306,20.001344277142767,58.38047378926815,0.4484562997239053,5.051598200071819,1,2,0,1,TEST,3
1062,12.71340915931823,37.86167207879291,23.603362081516586,83.23841637424395,13.167445937796028,28.73043146381221,0.24663909715214474,2.8269971158840357,0,0,4,0,TEST,7
1063,6.954185069787254,37.960505984636775,23.58199353976107,60.94848946951399,12.160663995444,54.01409263251986,0.1969763469579828,2.1317271579676174,2,2,0,1,TRAIN,3
1064,4.057455411519822,37.95251902307374,23.577855575060767,79.14664300964549,5.903920398248204,52.71525156260156,0.07686560983805672,1.4790513209552583,1,2,3,1,TRAIN,3
1065,19.717070252645037,37.96480993152474,23.688994842507867,65.98139360490522,19.286290562476196,40.360075441527954,0.5671779123252046,6.370526778769485,0,3,0,1,TRAIN,4
1066,8.734295829722724,38.02407759648155,23.56777498152819,58.70666064235452,11.53989092190975,72.14178945083972,0.038298486567305265,1.850407712523188,3,2,0,0,TRAIN,3
1067,7.648842871056907,37.95783485383289,23.598711110835655,76.98186155125947,14.019440292541084,45.58331807719055,0.10666403702958191,2.965987007789646,4,2,0,0,TRAIN,3
1068,11.440853393950276,37.94797229938889,23.612673087118157,85.31679239669353,11.800845459075367,65.27824164737567,0.1727463154744344,3.3342631733561254,3,3,3,1,TRAIN,3
1069,8.589175790631336,37.93095341441196,23.6248059767964,65.80191309221769,14.451306894286631,52.51283752895301,0.3187894893233209,2.799064810292593,1,0,0,1,VAL,3
1070,4.451537474001804,37.9660211786042,23.56064030432634,62.282295668249255,3.016385614701136,53.780868588460045,0.055007104633380176,1.4206765850369545,1,1,0,0,TEST,3
1071,12.630403598147758,37.915542871875786,23.624140316975545,76.96886025961699,15.089679904394496,55.065888583259294,0.2245784297436455,3.8146215825635617,2,1,0,0,TEST,3
1072,11.53547875865985,37.95683402702078,23.65029232159115,63.05184543047456,15.566741396270393,59.2554409193298,0.4673087781717805,4.78986979442229,3,2,0,0,TRAIN,3
1073,11.919340637466288,37.78224328800267,23.63017418006073,75.60520084786751,25.130514326232422,10.0,2.5130466388563435,5.3551597499680845,0,0,0,0,VAL,7
1074,19.230408414311057,38.04784139912975,23.71184702640827,15.0,31.662685945620666,80.55484331701754,3.6461493392156217,8.344817876122727,2,3,3,1,TRAIN,6
1075,14.787301083272016,37.76062961264314,23.63035111507319,76.64307713461687,30.131317736302975,20.575799805558972,2.494676998606294,5.718480735316673,4,3,3,0,TRAIN,7
1076,8.13624172021035,37.93135683599886,23.58450203925289,77.57968653125357,16.83722232825901,51.39749060689098,0.19166702823524534,2.524948273417109,3,2,1,0,VAL,3
1077,3.658807796804407,37.90810430828182,23.56971596208917,89.41148673448669,7.932777246992245,46.42987059245608,0.04557121685407052,0.7776133402568209,2,2,3,0,TRAIN,3
1078,17.671350109214615,37.81033801949104,23.659674289230548,90.0,17.25599478083832,28.09309659735581,0.8735764074571812,6.159860271215882,4,0,0,0,TEST,7
1079,10.306024312881439,37.95561426133687,23.636360865217743,56.52202778764946,16.56121854913352,64.36844947713487,0.42839590261230637,4.627599955899553,3,2,3,0,VAL,3
1080,8.582929754277167,38.00614382367501,23.615450881245952,78.30546868744702,8.055343618987852,65.5333938588777,0.15680631786643856,2.9387204022373967,3,3,3,1,TRAIN,3
1081,12.329273756090828,37.85759800044827,23.652903244634036,90.0,16.869368816267972,15.02986429724399,0.2979872008746182,4.408396242275563,4,0,1,1,TRAIN,4
1082,9.028343146003776,37.963317366648944,23.61381251755618,57.67884615085045,15.83480439505361,40.218599116329386,0.28465187437620654,2.6433487294675038,2,3,0,1,TRAIN,3
1083,6.27109889958919,37.97330816005357,23.568789235754416,79.25215779405454,7.11500154205288,56.64262408486137,0.09806042768542195,1.7010979941652533,3,2,3,0,VAL,3
1084,12.92164585260661,38.129074711941236,23.67446528214923,15.0,25.587591489637084,94.56724512085215,1.4990231609062217,6.310844668391597,5,2,1,1,TRAIN,6
1085,17.509734097521346,37.82794367185793,23.666920260164698,90.0,18.843492593369447,40.47706478154337,0.444570853470841,5.014500614901914,0,0,2,1,TRAIN,4
1086,5.7882437652926155,37.9710796827321,23.554389590888913,65.02533834559264,10.328878245802962,63.91236149902566,0.16806159672380686,1.529687375425516,3,2,0,0,TRAIN,3
