incident_id,predicted_killer,p_killer_1,p_killer_2,p_killer_3,p_killer_4,p_killer_5,p_killer_6,p_killer_7,p_killer_8
1205,3,0.010869195970162242,0.0005303792879264198,0.9665685888999189,0.005495965527424534,0.0025385789518921078,0.0021749347748512603,0.011303910506543807,0.0005184460812806226
1206,3,4.477755496813069e-05,1.808518251835238e-05,0.9995174846551923,1.0888244535731936e-05,0.00033328580666935464,6.296008044063994e-06,3.4174758671510856e-05,3.5007789400679236e-05
1207,3,1.7531020565995035e-05,4.913890696907497e-06,0.9996745050036994,1.059171516025451e-06,0.00026501990746353966,2.0382117639997707e-07,1.1912306539006244e-05,2.4854878342793314e-05
1208,3,6.089902566655989e-05,9.16881707380677e-06,0.9993447835410205,1.6438976230881792e-05,0.0004725336843645679,1.1511178118533806e-06,2.858095305045964e-05,6.644388478150058e-05
1209,3,0.0031037691716772737,0.0008224785882465021,0.9778910723049135,0.0009392575793535024,0.0037965603855085856,1.7279685693752106e-05,0.0040528020272350435,0.009376780257371804
1210,7,0.00011339379156053813,0.0005216574772913101,1.0848773462040314e-05,0.00045988305626205536,0.00015412153222464948,1.4143328036448424e-07,0.9986702418064125,6.971212950655641e-05
1211,2,0.0004737042391536807,0.9992583841144936,8.090801314887007e-06,5.519324601508717e-06,0.00013323464018395322,2.0340803735477385e-05,7.013526937894944e-05,3.059080713783516e-05
1212,2,8.56144589369358e-05,0.999522279070769,3.1618220957888534e-06,4.574589661869191e-08,4.997818003918859e-05,1.0450966838819716e-07,0.00033579497853407434,3.021234060014227e-06
1213,3,3.247937082794077e-05,9.023564182726519e-06,0.9990032881521222,4.443679341315014e-06,0.0006817832649983297,1.8640719098353563e-07,1.273256705174768e-05,0.00025606299428483067
1214,3,0.02646902492517873,0.001307623234597857,0.6166654949767754,7.58884866151887e-05,0.005388450572832517,0.3499497477406713,0.00012294736910680395,2.0822694222147797e-05
1215,3,0.004147942497089141,0.001296931852483199,0.9932309314702475,7.027584390272255e-05,0.0005576812895431588,0.00035738963887586037,0.00011853305218610965,0.00022031435567223794
1216,6,0.003568387729792017,0.0003491348217818038,8.995817824325656e-05,1.070959351761268e-06,1.808835597108391e-05,0.9959434589078381,2.9785213220040023e-05,1.1583380198961784e-07
1217,3,1.396716630917723e-05,4.978222984688223e-06,0.9980067735525289,3.324981543261588e-06,0.0016891417012387237,5.259556463154908e-08,7.395386746061963e-06,0.00027436639308466135
1218,8,0.0007016529475856607,0.00187168834917665,0.27808677011385613,0.0011500868043667683,0.3427888984667845,5.194307828784388e-06,0.0014997231308770714,0.37389598587952455
1219,5,0.00012249369715952178,0.00015220867035243063,0.03980463878421788,0.00010880896645590027,0.9200203214300352,2.549515783041758e-06,0.00031964182223710854,0.03946933711375892
1220,2,0.00010862636923566479,0.9997198652645367,8.96824996178096e-07,2.2723031220404504e-06,2.0642345186313327e-05,3.108340895230451e-06,0.00014211552188732432,2.4730301406701686e-06
1221,7,5.9641850431734525e-06,2.0991335294177286e-06,1.0352338220448568e-07,0.00795756661848964,8.234039383044138e-07,2.4950896099138864e-09,0.992033305173024,1.35467503602197e-07
1222,3,1.7284960821015794e-05,3.0468247343703706e-06,0.9991234684440404,2.2615809767993167e-06,0.0007899639713799305,4.3936910478791346e-07,3.241745766194598e-06,6.029310317655054e-05
1223,6,0.002306870192866927,0.0003545482278155678,0.0008805565119835213,1.1741071177545473e-06,1.4598336795253394e-05,0.9964303270820009,1.1760536758160176e-05,1.6500466195772501e-07
1224,6,5.6052107212082424e-05,8.338173752771073e-07,2.3527502947907575e-05,8.374243748613843e-08,1.320461817803852e-07,0.9999189914556187,3.792120648016574e-07,1.1616221159227977e-10
1225,3,1.3675488683761508e-05,5.119216921350951e-06,0.9992027896193411,1.0898314765042285e-06,0.000667099122128167,7.063871852784739e-08,9.125541975866159e-06,0.00010103054075478257
1226,3,0.010064670045657224,0.00026453253324509293,0.9856552152700221,0.0002818338467586854,0.0011727446340718312,0.0017411000473187674,0.0007183630202285492,0.00010154060269771786
1227,2,0.1645256275286523,0.8348250054831688,6.10923418811425e-05,5.388099703727204e-07,0.0002343225482561458,0.00023254745060314057,0.00011528266914969492,5.583168318347004e-06
1228,2,0.0022265239772662313,0.9871253801782842,0.0023727120491738953,0.0003225108690260134,0.0021631143417470042,0.0007470084348568024,0.0028066348821199996,0.002236115267525828
1229,3,0.00045433110915381157,0.00018929560890833225,0.9984152710302078,3.5434238721086796e-05,0.0004496636539818173,2.4781017813966057e-05,0.00021508757141630098,0.0002161357697970087
1230,7,0.17209501193044785,0.10853285175798681,0.0018940949412305232,0.0009084647631977214,0.003690826951361599,0.003358801911186573,0.7092311151325222,0.00028883261206661884
1231,6,0.01678332322100062,0.004135248077630919,5.626947783464897e-05,3.0949150781569454e-07,3.3421186517805563e-06,0.9790114599139121,1.0026386808556694e-05,2.131265350092809e-08
1232,6,0.010297054117039416,0.0007195135497853909,0.00012078587017592101,1.497895921205339e-06,2.210752844839583e-05,0.9888118462002637,2.705988113635372e-05,1.3495722952162684e-07
1233,3,0.0030578434935147193,0.0006839443422117522,0.9735044472341331,0.0013757004479211703,0.0044633909755224235,8.62813196175731e-06,0.008305010536435044,0.008601034838300015
1234,7,0.0012727036860294319,0.0008933069904307872,5.694351588173286e-05,0.05107303421760344,0.000746818403553687,1.1463221720494642e-05,0.9457760921477473,0.00016963781703311785
1235,3,6.411253280170332e-05,1.6519689687360827e-05,0.9967860658894052,0.00022062271949180502,0.002359538129750576,1.5480676439737507e-06,0.00015914368201270712,0.00039244928920663955
1236,4,0.001006035163674672,0.0009243137433360412,0.003022775410648679,0.7061114895090453,0.002732840505612953,2.0946473992700573e-06,0.28303701940731124,0.0031634316129716534
1237,7,1.1671448138477037e-05,1.153316270088858e-05,5.628975181814206e-05,0.0013827972302250964,3.355350222436868e-05,1.6665593907427297e-08,0.9984932589790753,1.0879260223919194e-05
1238,3,0.0022404953118525333,0.0006755890280856411,0.9732226483149581,0.0005480763786122498,0.017396843653832598,3.706742664786841e-05,0.003170661106694782,0.0027086187793161024
1239,3,0.015703628677008516,0.03146842715892453,0.8681385269915615,0.015141142647711563,0.0225961441105636,0.002001316871033804,0.0012599771560481208,0.0436908363871483
1240,3,0.0008281031542666248,0.0008309753996025451,0.6186940468838089,0.001127573758781306,0.3340723409049891,1.89512955833719e-05,0.004919967868865657,0.03950804073410229
1241,3,0.0007909826105163605,4.906415873886541e-05,0.9966556888156023,4.002150156731206e-05,0.0012153212719635275,4.0147767432069715e-07,0.0006977822231348184,0.0005507379408025105
1242,5,0.0021940594860233977,0.00010225816987365478,0.24172424945284945,0.009200625330076689,0.6666277843592816,2.08457729419131e-06,0.042082716671053684,0.03806622195354722
1243,3,4.019303895864497e-05,1.2994988009473104e-05,0.9994919760690516,2.463411499608424e-06,0.0003841353888034033,5.695705342579973e-07,2.6594605797197396e-05,4.107292734573758e-05
1244,3,0.0006374619335023074,0.0013920761934651238,0.9747784875480072,0.0002751239306221681,0.019295823382756597,6.538223499387509e-05,0.000762272087085752,0.0027933726895668434
1245,3,4.008690535921009e-05,1.7787377912743777e-05,0.9996855694155901,3.563483168239885e-06,0.0001621373721253772,2.7781765556607307e-07,3.3719963477988276e-05,5.685766471098259e-05
1246,3,0.00041542717060548444,0.00019519027085927845,0.9967838120156743,5.52786810473279e-05,0.0008400236118088758,2.4449283791664075e-06,3.887365911854314e-05,0.0016689496625069882
1247,4,0.0004101755346325102,5.142667411850933e-05,0.06383856618231197,0.9113357960982569,0.006804151242152062,2.0015723801574683e-06,0.016120124973983702,0.0014377577221642247
1248,3,9.873651507077872e-05,3.0506163016785426e-05,0.999242314601021,1.1889430618637354e-05,0.00037227607802863433,1.2532324611271837e-06,5.440213449305571e-05,0.00018862184528996425
1249,7,3.639123420411799e-05,2.5748849994168005e-05,5.087388796891274e-06,0.0002842876445109784,2.9886001080906115e-05,3.904388548923634e-07,0.9996175048395061,7.036030520331522e-07
1250,3,0.0005480882018472368,0.00037725657871055937,0.7794189398051069,0.0016539274328238795,0.15727110484267412,1.4878471619313198e-05,0.0010024654764676656,0.05971333919075023
1251,3,1.7727566497200967e-05,7.43681673997117e-06,0.997416700432593,4.8974440199137025e-06,0.0019754527070683712,7.383906569477858e-08,6.419491890219866e-06,0.0005712917021257623
1252,3,0.0013479007061513722,8.522320182560519e-05,0.9967610656755547,8.414642784479177e-05,0.001102706451054988,2.1231982671331633e-05,0.00043370625605320334,0.00016401929884404644
1253,3,0.0036164871630958912,0.0010185877258316802,0.9867696307022636,0.00066716051441949,0.0023710043829445067,8.342501094325244e-05,0.002039523702245043,0.003434180798256247
1254,7,1.4067307382581347e-06,4.339355804640836e-06,1.5973821604430717e-07,4.738583876215659e-06,1.1830388984162854e-06,3.386655801648308e-09,0.9999881169096347,5.225617597042127e-08
1255,7,0.00027537256946032033,8.735228198793962e-05,0.0005035621908897375,0.012755532527693661,0.0015187128567342785,7.666686945136516e-06,0.9848014068440362,5.0394042252553804e-05
1256,1,0.9639406411356417,0.01006206404892237,0.00036320842129497277,0.0001642319520637484,0.023942754711326078,0.0004975725802469094,0.000598604875035838,0.0004309222754682477
1257,8,0.0005927306969782313,0.0024692298135667676,0.008040434448231187,0.0013762535709253149,0.03712981779652975,6.973770429082774e-07,0.0007738985287276873,0.9496169377679979
1258,3,1.7914941268021224e-05,4.094638125827761e-06,0.9993447202924799,3.102018608676491e-06,0.0005884427709999038,8.980585360726283e-07,5.774174085618869e-06,3.5053105895984396e-05
1259,6,0.00462639415662471,5.199602805776555e-05,0.006881944219531005,2.5784048941907363e-05,4.124438441943263e-05,0.988331514677495,4.06674204881525e-05,4.550644418514041e-07
1260,3,0.006743154286629628,0.000575177436816411,0.9797767957802582,0.0005844122429606923,0.0029265888606223745,1.0951245047101613e-05,0.002239161079090243,0.007143759068575181
1261,2,0.0010785411282043524,0.9958337892329744,3.93763498030196e-05,8.360530750246605e-06,0.002086882753688573,3.189404541020788e-05,0.0008115690561158245,0.00010958690305349206
1262,7,1.745479830082742e-06,1.1984660231133732e-06,3.475080423441615e-06,0.000719700986878641,2.1756740234775717e-05,4.634611648052252e-09,0.9992497721474705,2.3464645278987342e-06
1263,3,7.124781152605505e-05,2.5550948773360824e-05,0.9988658420172256,1.3701648865386397e-05,0.0007836677305973596,3.639868422273788e-06,2.644107904178315e-05,0.00020990889554834492
1264,3,0.00023224806466562822,3.6207751557645064e-05,0.9983679347269521,1.793052627569009e-05,0.0010510665819755565,2.12396189988501e-05,2.6685777562573078e-05,0.0002466869520117941
1265,3,0.0008751934376417247,2.442987219193341e-05,0.9715116548888405,0.00028629356449274727,0.026437242949472108,1.0314588551292996e-05,0.00019568719024318112,0.0006591835085665755
1266,3,2.411585298662635e-05,4.819433069349293e-06,0.9996678987217356,2.87891125129169e-06,0.0002452782250846592,1.8473639017340718e-07,7.075942577131933e-06,4.774817690504531e-05
1267,3,4.4786552140160444e-05,1.15478974030017e-05,0.9990429822811737,6.9016117347093635e-06,0.0006498754236827113,3.8652059271051323e-07,1.589010767562737e-05,0.00022762960559737392
1268,3,2.9576674671893842e-05,2.186057709619486e-05,0.9977720892107186,6.795123876055456e-06,0.0018954567534885496,3.28218706893917e-07,5.721957272983611e-05,0.0002166738687120843
1269,3,0.0014452170205661872,0.0003435638696571914,0.518854789707421,0.4255274303566175,0.01766373396887547,0.00010613800836021238,0.03408531892170275,0.0019738081467996905
1270,7,0.00014938871126778412,2.5986404378897743e-05,0.0007296116377283847,0.015843027942783486,6.489714238464467e-05,1.8306352321834966e-07,0.9831659328264791,2.0972271454405854e-05
1271,5,0.00034673050107724833,0.001086166296839516,0.02457510014256611,0.00018502633396641973,0.9419531420526885,1.3913822635722498e-05,0.0028442855789422372,0.028995635271284056
1272,3,3.9081578252957515e-05,2.513773786854908e-05,0.9873560640186119,1.0241271956708663e-05,0.009669723796233572,1.7937809997883926e-07,1.7253318918891318e-05,0.0028823189000573733
1273,3,0.0007604874373841661,9.665039397735565e-05,0.9955392518371504,0.0008595631825224197,0.0011046505511088016,0.00010264234460036835,0.0010423695113979318,0.0004943847418585353
1274,1,0.9527580521471825,0.002779767029727625,0.013900322974583384,0.00027930570016634616,0.007196063985406073,0.020509198748148896,0.0021790134099187396,0.0003982760048663301
1275,7,2.12612146834491e-05,1.5831916443302357e-05,6.198943281882044e-05,0.0013789149377017944,1.495498658085262e-05,2.9300646622012006e-08,0.9985021853378792,4.832873245919294e-06
1276,7,0.001905913956346436,0.0003063665498401402,0.19966845907519976,0.005935550427142133,0.0011203881865484737,6.682680917521117e-07,0.7906580613024025,0.00040459223442891086
1277,7,8.125172889952338e-07,3.597044183528397e-07,4.597667767023066e-07,0.0015797403276824392,2.0194983605591306e-06,9.34940307621205e-10,0.9984163733381433,2.339123893608716e-07
1278,3,0.0017822608306668512,0.0024228424207278654,0.5986798192521221,0.001444272077766317,0.2552533968331244,1.6111101045302786e-05,0.007855004509526569,0.13254629297502057
1279,2,0.009359755674711364,0.9849583210141134,0.001307767593479779,2.622335855690753e-05,0.0002625665248417069,0.002635540880404596,0.0013676720497626802,8.215290412940921e-05
1280,3,0.008711550637260578,0.00028728112177519856,0.9730520703638713,0.0023840310071036996,0.007827001054611397,0.00662785440487471,0.0007015088965363603,0.00040870251396700333
1281,3,0.00031554720311735486,4.24569089858784e-05,0.9965243496744226,8.114593355278676e-05,0.002031650279849957,2.6068804866755318e-06,0.00014303603795532378,0.0008592070816292808
1282,3,4.1611383231535026e-05,1.14200588424906e-06,0.9998566034994941,2.317221041187779e-06,8.771929303583556e-05,2.7977729570438125e-06,3.665720571985637e-06,4.143103784047271e-06
1283,6,0.0003107357649906408,2.8084914144740605e-06,3.856729829865318e-06,2.1460937952200805e-09,3.003182677739929e-08,0.999682540631315,2.6145043091266583e-08,5.948647181741543e-11
1284,7,0.14541821737503058,0.23721509922992212,0.021221130974779796,0.04283223240732435,0.14140015290407604,0.0014501717823090475,0.27835765724154293,0.1321053380850152
1285,3,0.000463271772123133,2.640790114502955e-05,0.9983034901544046,5.992179078161953e-05,0.0008837557881289392,1.2437432755900798e-05,0.00010365242352288568,0.00014706273713800016
1286,6,0.0037783983389614324,0.003249047265705889,0.011589261213393057,1.5135158169265854e-05,0.00013808977796005267,0.981167349784547,5.720012471216712e-05,5.518336551181781e-06
1287,1,0.8815430392403462,0.01883563403760638,0.04614295855550355,0.00021382101036688744,0.003322762973877469,0.048467168295474594,0.0006484455862421796,0.0008261703005825863
1288,3,5.819308694918305e-05,1.4555123474523805e-05,0.99943109170759,7.900047906577731e-06,0.00032718730446556707,7.901913134497481e-07,2.3967134269722357e-05,0.00013631540403086993
1289,3,0.00025751445194600864,8.304890996998804e-05,0.9661160132605957,0.00023521842309012867,0.014989222576408019,5.022907297431307e-07,0.0006046235910144055,0.017713856496245968
1290,3,0.0009593425205333658,0.0004031140207318858,0.8943960030169752,0.0010052522981624469,0.0529317561625843,3.2405497435478756e-06,0.0021029509820793394,0.0481983404491899
1291,7,0.002538229791415139,0.0006141856860761722,4.314315995886797e-05,0.0004244551548041423,7.203807219659255e-05,2.0438227967537317e-05,0.9962837779346924,3.7319728890291496e-06
1292,3,1.0273436006381457e-05,1.4203017156396396e-06,0.9999078878731706,4.6019444419776384e-07,7.178969297175252e-05,2.883368670367867e-07,2.4662897263354685e-06,5.4138750981731226e-06
1293,7,3.292502007766917e-06,3.0824156622305973e-06,4.972730722974369e-06,5.4515240791576066e-05,0.0001028556078817496,2.0754469861243284e-08,0.9998267736704392,4.487078024457125e-06
1294,5,0.00027553972463008645,4.792384016357877e-05,0.34168631638916985,0.005168356530852264,0.6382293758279296,1.5830944960117363e-05,0.0005245147441693055,0.014052141998125243
1295,3,1.2933083847517469e-05,3.0383497968593967e-06,0.9985968901759443,1.9534068338290643e-06,0.001284536574446442,1.6211315669496708e-07,3.2940354502508266e-06,9.719226052427828e-05
1296,3,2.7054083900949335e-05,2.0124592009626375e-05,0.9503378844799577,2.754275415602871e-05,0.04308323167938943,1.8405648292288415e-08,8.754895579719556e-05,0.006416595049140646
1297,3,3.1048277129400664e-05,6.20361794016687e-06,0.9989283581955937,9.098018741178755e-06,0.00091299223131693,2.4220450937098485e-07,8.618682289115432e-06,0.00010343877248012546
1298,7,0.00029352279262429405,0.0002480909129960204,0.0049294284516901545,0.00048739355760807037,0.23240703302034957,1.5449683413919466e-06,0.7570344054022834,0.004598580894107272
1299,4,7.990686134787634e-05,6.396901606623429e-06,4.13485650309447e-05,0.9467678142918734,6.422010080557105e-05,7.570452888642658e-08,0.05301513983585842,2.5097738948302657e-05
1300,3,0.0024854101444721157,0.00012457031082689868,0.9942829322207374,5.0144401714504665e-05,0.0013576093823911989,1.6134375234748326e-06,0.0009108604767589752,0.000786859625575521
1301,3,0.009607706370891436,0.00022610455003791872,0.8033476087576573,0.09620557193171894,0.06776181018554764,7.641191275754519e-05,0.018867179569522833,0.003907606721866478
1302,3,0.024196122662181956,0.0026100104771341697,0.906470297976806,0.0032825802738517627,0.00984834417690415,1.740233720387461e-05,0.0019958801021099115,0.05157936199380796
1303,6,0.0011410449001208003,0.0003862429568811066,0.0010979149890905664,1.0271102446085427e-06,1.549258578506869e-05,0.9973544862120276,3.5073695022769232e-06,2.838763477534643e-07
1304,3,1.55646512942653e-05,6.925199509116927e-06,0.9989854085596803,5.259029998039249e-06,0.0008986620434019858,2.618169868499788e-07,1.3591289144011154e-05,7.432740998521064e-05
1305,5,0.015511730454896915,0.0030606509599112514,0.10972667375768805,0.006551784932701,0.5984112260032848,0.0002678448603095628,0.2226300866162268,0.0438400024149816
1306,3,4.875189096312929e-05,6.558038689330736e-06,0.9996446028783195,2.531143393498377e-06,0.000250951881364171,1.1177575836261777e-06,1.5676175737754007e-05,2.981023394920742e-05
1307,3,9.431606078617244e-05,3.2411699618815706e-05,0.9995278526685121,2.017558757714942e-05,0.00015669753571391504,2.0950829972630576e-06,6.52880526431105e-05,0.00010116331215144938
1308,7,0.001579620091474118,0.000791228338749484,5.894856222703787e-05,0.007164346006014046,0.0006432235589933278,2.9163813611553244e-06,0.9895470677188425,0.00021264934233856814
1309,7,0.0002390003671351918,2.6191447166015913e-05,0.0010160403298763723,0.04038351392179574,0.003911960034990678,1.960148481008952e-07,0.9541246147564808,0.00029848312770714835
1310,3,0.001055914026955528,0.0003242155431288842,0.9805827341694453,0.0001823671990404394,0.012497043921967935,1.01141123441511e-05,0.0005142578403663092,0.0048333531867513395
1311,2,0.000880231992702784,0.998695798594798,4.279932248719302e-05,1.4280071549808276e-06,3.598744480997557e-05,3.081023675325635e-05,0.00030298044160265343,9.963959691100293e-06
1312,3,1.9809972150878403e-05,2.8031182859163207e-06,0.9996013728942604,1.125722691864688e-06,0.00033800228154895094,2.2670931780913493e-07,6.96391110394231e-06,2.969539064021435e-05
1313,1,0.7974182669298185,0.004571378468495285,0.019091405226195752,0.0006879541356681491,0.007256350510114703,0.1671917201529913,0.0029939730165235456,0.0007889515601926592
1314,3,0.00019611598635355806,4.831090154811817e-05,0.9968211247420574,2.583405585135517e-05,0.002218435278056126,9.743568112112393e-06,3.0201555358710463e-05,0.0006502339126624724
1315,7,7.914955161833873e-05,2.7853837783465973e-05,1.1285824445953735e-05,0.0002630999114366116,2.285812939438092e-05,1.3678032648056854e-07,0.9995921341538847,3.4818111101026995e-06
1316,6,6.992732570022548e-05,2.8094619922696763e-05,8.500531403187577e-06,1.1970842889711506e-08,1.581573312209503e-07,0.9998932421399505,6.481022748187923e-08,4.4462191639821504e-10
1317,3,0.0004612050535001817,0.00014073712150499415,0.9778431597059201,0.00014753647577031806,0.017347854603263293,7.213671506005795e-06,0.00023523246835306113,0.003817060900181951
1318,1,0.43948752905308414,0.12259535742449044,0.24809110035959206,0.0019935323988326662,0.031508649060400205,0.1435476114450953,0.0014599601378476393,0.011316260120657626
1319,5,0.0014855206313544676,0.0030761279681970786,0.25375322588071875,0.002533320555337499,0.4561531066080397,8.28539698637603e-05,0.0027715184383350403,0.28014432594815364
1320,6,0.0017659459912703955,0.00091901621983147,0.0023521977387097647,3.3829236244643406e-05,2.9724205666104307e-05,0.9947310899883788,0.00016758100847268705,6.15611426043986e-07
1321,7,1.2180685817250573e-06,1.122534743879654e-06,9.176106140879381e-07,0.00022735370796988998,4.4120672474913985e-06,8.711429945095929e-10,0.9997644677476284,5.073920715069501e-07
1322,7,3.834437515866251e-06,2.1428978144901777e-06,2.270903713738456e-06,7.772078828516525e-05,1.361722725666769e-05,3.5857316070298075e-09,0.9998983994120046,2.0107476780082116e-06
1323,6,3.5173584456973944e-05,2.2929917332802026e-06,7.094663463489592e-07,7.065246382243603e-09,6.954068403959293e-08,0.9999617244355985,2.2814333070463164e-08,1.0160164022879263e-10
1324,3,1.2055381712469119e-05,4.859933762927345e-06,0.9991040279475392,3.0096881657147314e-06,0.0005935083539575819,3.337356945673313e-08,5.252069599193625e-06,0.00027725325169345995
1325,3,0.00010616271382935816,1.7129080876053035e-05,0.8579703003508165,1.4577973258127417e-05,0.1394837481099262,5.118671692360488e-07,7.044580999977006e-05,0.002337124094124846
1326,3,0.00010091627645064267,4.028165195527509e-05,0.999304028093698,1.5647165034686703e-05,0.0002958388310065916,1.6271212640059188e-06,6.702228630039364e-05,0.00017463857429045977
1327,6,0.0019307779991886336,0.00017011146648863025,0.001510689389981886,9.107433180896652e-07,5.2955345844480946e-05,0.9963305512694931,3.888444186825272e-06,1.1534149835240674e-07
1328,4,0.023524598291995078,0.0009927865913441436,0.07646646911755811,0.719261589747354,0.008162390812097712,0.005312646836380134,0.16588845688568307,0.000391061717587818
1329,7,4.4942607999511674e-07,5.904359783115755e-07,2.1624344727793366e-07,5.868174541005286e-06,3.2195131839467265e-06,3.793872203768359e-10,0.9999892628752591,3.9295212302927156e-07
1330,6,0.0006437932788378759,0.0010694641676911774,0.00041547276132025945,1.0115269094678352e-06,1.1298056944720269e-05,0.9978475317532336,1.1268956621916506e-05,1.5949844082742432e-07
1331,3,0.00010030981893671231,1.5499065664761282e-05,0.9995995776287605,6.1429365111355025e-06,0.00019587657545846917,2.621885128365858e-06,3.507463764170299e-05,4.4897451898339035e-05
1332,3,0.001949784527691628,4.146177022645436e-05,0.9933445314784481,0.00015505873052917499,0.0030723382259914946,0.0012450657226612152,0.00017113027538391264,2.0629269068020362e-05
1333,1,0.5452802295882486,0.0132670112690852,0.051248578879314624,0.0007413749414581226,0.02757597189281105,0.357707382131784,0.00337612933878377,0.0008033219585146215
1334,2,0.0011090229642768284,0.9964675220928342,0.00018608645942483866,9.220207191567827e-05,0.0010626190579897648,6.0493334587106554e-06,0.000999968292474781,7.652972762527833e-05
1335,3,0.00032462855851902344,0.00026077316401465326,0.9947857804111997,0.00030065379916293685,0.0032923411502093244,5.1356443435467817e-05,0.0004488794658007544,0.0005355870076581606
1336,7,4.754453328001093e-05,0.00022575319769614806,0.00012887618374443792,0.00013717067430883543,0.003985404071435094,2.9113393076641775e-07,0.995334889559502,0.0001400706461026757
1337,3,2.7811982859520644e-06,6.001223836624032e-07,0.9997597953919379,1.380795806418931e-07,0.0002220801743443772,1.1915104445603127e-08,9.491254878136269e-07,1.364399287522942e-05
1338,6,0.07820265618516875,0.4196975975608487,0.012009548022527591,3.591933703034167e-05,0.0006023316883031373,0.4888856993726373,0.0005024322963062077,6.381553717801392e-05
1339,7,3.4544719627734416e-05,3.3059619325533244e-05,0.0004907670569238489,0.001544952163013652,1.3280213028396598e-05,1.0362174595758741e-07,0.9978787734849865,4.519121348206447e-06
1340,3,0.007958827849792762,0.018369349776526427,0.9145994970479226,0.0015894561532617288,0.004395170784125608,0.006317738621360497,0.0456566564828207,0.0011133032841896694
1341,3,0.00039965932136506023,8.039997436348652e-05,0.9987441839859097,1.5826847419055233e-05,0.0005029240534790522,1.3947238135538868e-05,9.333321675293756e-05,0.00014972536257519466
1342,5,0.0005705503713771107,5.059191601753284e-05,0.11247283514122865,0.0009888242127450559,0.8597924982031707,8.393976551453459e-07,0.0007209966272348629,0.025402864130570902
1343,3,0.0010971016497608405,0.0001074389325671296,0.9916155711727322,0.00013113847338593222,0.004241928965334535,9.254789321090817e-07,0.00113811524805715,0.0016677800792299399
1344,3,0.00012996078412284915,0.00011834645378919416,0.9777519382122626,5.766823701019566e-05,0.010587388528707697,4.717926781230561e-07,6.410089288232004e-05,0.011290125098547134
1345,3,0.000581638195221747,0.0020892433165928966,0.9785784964251757,0.0008859317227625561,0.0022010816769054385,1.7114193620428155e-05,0.014578812305598429,0.0010676821641227507
1346,3,0.01515922784424165,0.005418660208620912,0.9693908384451065,0.0008398248713327922,0.0046268677610378445,8.052581238491272e-05,0.0010993882749017348,0.0033846667823734565
1347,2,0.0037419777665215416,0.9886457191300575,6.361729615558799e-06,2.279290315064656e-06,0.004031725406587173,8.31759994675891e-06,0.0035214109964839323,4.220808047245345e-05
1348,3,0.0001044708936399451,1.65572126600433e-05,0.9896092929335348,1.7258429971493868e-05,0.007752094040685697,1.9361011682060835e-07,4.967142765996993e-05,0.002450461451731282
1349,2,0.0026368028035324976,0.9963252977647788,6.372868347825163e-05,4.903369211427527e-07,0.0007571489694109837,7.89103856352157e-06,0.00018487217886514035,2.3768224449687284e-05
1350,2,0.0006342800976836357,0.9966291542106281,1.4506619099710192e-05,7.417006271923244e-05,0.0002020654798878644,5.853617342099445e-05,0.0023737925910497326,1.3494765510776816e-05
1351,4,0.0006866119964646702,1.4276930084414462e-05,0.0003603736808187981,0.9931085510293441,0.00039633301363646296,9.59886710787072e-05,0.005327008380203882,1.085629836883634e-05
1352,4,0.00014320413957026801,4.786303197367155e-06,0.000610701671707733,0.9486943861452639,0.0005454705417471658,2.5740642782815866e-06,0.04999024570186325,8.631432372020178e-06
1353,7,1.2062644534051961e-06,5.630432699578776e-05,1.5023801511056008e-05,4.916276409981361e-06,1.3625781163704017e-05,6.697213338132976e-09,0.9999064079368,2.508915452538735e-06
1354,7,7.425132340136885e-08,2.3780427894197238e-07,3.628055240299855e-08,3.2775373528876146e-06,6.391626158902293e-07,3.842837909127214e-10,0.999995699107837,3.5471755418917395e-08
1355,3,0.00037900402355831367,0.00026013259398782696,0.9895153423096579,0.00024959678348215626,0.006173618130761142,1.6203047828353434e-05,0.00020211554823465228,0.0032039875624897134
1356,6,0.00041045272454986933,4.48870419940464e-05,7.111012274987849e-05,1.8633973846392831e-06,6.677843526899388e-06,0.9994606361208281,4.351007303520815e-06,2.1741663062981077e-08
1357,3,7.679199121708748e-05,3.259963419687884e-05,0.9948047619886952,0.0001510036034025562,0.0043813548053443785,1.2931690726771383e-05,4.089429590398838e-05,0.0004996619905131826
1358,3,4.3093758732880034e-05,1.304887224260648e-05,0.9991999716397324,3.0127561497706346e-06,0.0006203212585073098,5.456075576180239e-07,2.2548687909806624e-05,9.745741916772731e-05
1359,7,2.3861600406465483e-06,8.483362156397664e-07,5.122908979376901e-07,0.0008012746426483511,9.377551659342386e-07,2.2281038263924756e-09,0.9991939184711185,1.201158092032455e-07
1360,2,0.0008501522312792054,0.9987560685478903,1.977628314454859e-05,2.246153037723588e-06,0.0002781049877738389,9.096323464970704e-06,5.6313513957556216e-05,2.8241959451735698e-05
1361,6,0.0005439174578350455,0.0012808482227753878,0.0002962794943022566,1.8264144784648925e-06,6.426655150432716e-06,0.9978618565727381,8.745305135063562e-06,9.987758512481304e-08
1362,3,0.000132268827599642,0.00010697307113958784,0.5011634244369718,0.00015886738096662235,0.45341208770573965,1.0237635529261208e-06,0.0006875339109770147,0.04433782090305265
1363,2,0.00024086322165655212,0.9994967989075917,2.7007280731646873e-05,2.625064371405569e-06,3.7157408033112184e-05,1.019000836351486e-05,0.00014397515147354038,4.138295777855549e-05
